Binary source ID,True distance [pc],True RA [deg],True Dec [deg],Primary stellar mass [M_\odot],Secondary stellar mass [M_\odot],Apparent stellar mass [M_\odot],Primary G-band mag,Secondary G-band mag,Apparent G-band mag,True period [days],True inclination [deg],True eccentricity,True omega [deg],True Omega [deg],True T_peri [days],Best-fit planet mass [M_J],Best-fit period [days],Best-fit inclination [deg],Best-fit eccentricity,Best-fit omega [deg],Best-fit Omega [deg],Best-fit T_peri [days],MCMC distance 16th [pc],MCMC distance 50th [pc],MCMC distance 84th [pc],MCMC period 16th [days],MCMC period 50th [days],MCMC period 84th [days],MCMC planet mass 16th [M_J],MCMC planet mass 50th [M_J],MCMC planet mass 84th [M_J],MCMC eccentricity 16th,MCMC eccentricity 50th,MCMC eccentricity 84th,MCMC inclination 16th [deg],MCMC inclination 50th [deg],MCMC inclination 84th [deg],\Delta \chi^2
974,99.8194,180.01680305336265,-12.736604350044066,0.3758,0.37046,0.45823,15.0351,15.09224,14.31072,948.97595,81.07839,0.89032,123.88795,27.04361,46.14523,4.91559,931.27673,93.19579,0.71009,129.44091,14.93681,25.10464,99.71538,99.88683,100.05966,915.50252,937.68923,959.1814,4.57266,8.701,35.96586,0.7011,0.96729,0.99847,86.88908,92.30734,102.94985,56.98731
975,162.9721,154.6263661588007,66.80614016273097,0.23583,0.22705,0.34561,16.67974,16.77414,15.97334,1141.56566,42.21751,0.50645,200.23324,144.38586,7.80737,6.93343,1210.75641,46.47859,0.29463,199.77876,176.43807,124.19061,161.99428,162.64196,163.32109,1164.90938,1229.32668,1337.78892,6.63877,8.95813,26.00484,0.23133,0.68675,0.9833,41.7725,56.7148,72.72876,59.47633
976,163.33336,16.539812665173898,47.27569473626293,0.52755,0.52011,0.65016,14.53626,14.60436,13.8172,1162.14146,37.66455,0.64753,200.17701,32.96173,97.60279,8.92969,1156.13586,31.59778,0.51174,186.17337,38.02981,79.03091,162.76984,163.09108,163.40826,1131.17154,1157.96985,1187.8834,8.40531,9.46725,11.48849,0.35016,0.53613,0.75994,27.61012,37.82727,47.02313,299.15224
977,202.75852,23.119150189219418,-72.74609085918692,0.39191,0.37997,0.54018,15.93907,16.03232,15.23212,1186.17027,139.62516,0.4518,184.8814,230.06649,118.3125,7.83258,1228.35781,141.85445,0.50622,22.54143,33.17789,241.03975,202.09146,202.76631,203.42667,1190.50726,1271.48223,1504.83515,7.61558,10.43322,48.08295,0.28857,0.74559,0.99238,99.30916,119.5129,138.13819,54.63948
978,59.3797,182.20084150016874,67.5879695667084,0.31824,0.31225,0.44242,14.17384,14.23046,13.44921,1756.43896,56.88636,0.01374,267.32629,249.17107,8.97589,4.45761,1529.95021,56.35032,0.07206,285.84989,69.69625,858.8019,59.41137,59.4446,59.47904,1504.10462,1541.54533,1586.34719,4.30501,4.49523,4.68635,0.01812,0.05994,0.12308,53.88796,56.89401,59.74287,862.08662
979,138.90285,31.884864530255914,24.324689638401658,0.14554,0.13685,0.20618,17.77123,18.01308,17.13286,921.75774,43.50713,0.79777,206.76994,321.14896,1.01549,10.20427,895.95363,85.63918,0.2947,78.60501,167.95782,136.68492,136.48154,137.85576,139.27679,838.00021,900.04257,963.05322,9.83617,12.72712,34.40776,0.20217,0.60534,0.97052,72.57065,86.45289,101.41279,51.15635
980,112.34248,82.01745132224121,57.75792118805159,0.36501,0.35994,0.45457,15.53004,15.58866,14.80638,1332.85744,94.07727,0.15876,11.21071,232.51016,28.36518,5.87714,1332.70363,93.11557,0.08243,284.50011,51.80878,391.2922,112.49903,112.73884,112.98436,1296.17012,1348.43978,1415.58682,5.21601,5.86057,6.55936,0.05025,0.16835,0.37174,87.09162,93.17052,99.76408,106.32597
981,127.9947,238.98533607135894,-67.62530342451885,0.4067,0.39462,0.50953,15.33945,15.45214,14.64176,1806.62234,155.85389,0.52215,216.69367,229.47883,6.4679,11.9364,2065.67081,153.59254,0.59924,57.78282,67.83524,17.91476,127.75423,127.99952,128.25202,1965.71071,2267.56867,2863.82794,11.70306,12.39186,13.21196,0.56201,0.64254,0.72677,138.80546,146.28711,154.32081,1275.21845
982,56.67868,352.5958057335316,-14.347081187832194,0.11124,0.10768,0.15532,16.5176,16.62674,15.81822,510.46821,117.14566,0.22071,17.17276,128.85692,13.89013,3.72281,505.37103,127.08702,0.33693,2.28416,115.99415,12.60459,56.5393,56.64368,56.74471,498.80185,506.21101,513.035,3.5706,4.06862,4.77676,0.17642,0.38094,0.75335,114.68358,125.05554,137.90308,145.90932
983,103.13017,350.19810215208634,52.84370564983221,0.53007,0.5253,0.57754,14.31048,14.35011,13.57754,1512.70753,12.21962,0.1707,74.9461,324.2312,146.59446,5.29968,1629.83129,23.40751,0.25459,272.26568,140.09726,207.2873,103.04635,103.13811,103.22999,1586.12428,1672.80351,1817.79536,5.15379,5.44791,5.77875,0.19498,0.28091,0.37137,21.60395,29.63838,36.65881,726.92862
984,21.16134,304.43941167323055,2.3567161386808637,0.12835,0.1267,0.18809,14.25622,14.30465,13.52759,122.97886,80.47956,0.48552,302.08068,104.16318,13.0251,3.23989,95.51309,75.09591,0.84047,112.5487,169.4179,88.34878,21.13241,21.13957,21.1468,94.62633,95.00082,95.50884,3.17842,8.25892,25.092,0.76753,0.96225,0.99598,63.44338,78.13866,86.23523,68.23453
985,62.6526,182.51899216925648,-74.28476120274652,0.32782,0.31955,0.45104,14.00677,14.06915,13.28494,1482.99743,86.64879,0.43646,119.02447,267.83835,64.78849,4.40862,1409.3988,86.26474,0.31974,288.79415,86.23752,6.84619,62.62434,62.65574,62.6867,1327.98007,1434.87671,1680.08315,4.21573,4.46567,4.78808,0.24103,0.34718,0.46021,84.17174,86.47296,88.74744,658.06256
986,119.13273,113.81533481613853,31.963003485129494,0.55829,0.54685,0.66404,13.66186,13.76883,12.96145,659.91774,109.17584,0.70285,278.33701,153.19589,91.6442,12.89271,671.20668,115.26525,0.41862,327.57791,160.40587,169.32312,119.11412,119.32394,119.53018,658.01919,670.45992,683.10389,12.34605,13.60444,16.30722,0.28947,0.47454,0.70724,106.56772,113.41956,120.68087,301.77401
987,89.46766,275.0215904374139,28.44797326159708,0.32431,0.31559,0.40609,15.50867,15.59599,14.79888,1122.83327,67.17406,0.73814,261.57276,230.6717,1.32404,4.73811,1192.96207,46.6117,0.5814,88.63406,53.79643,30.99945,89.35922,89.47739,89.59248,1157.4645,1208.11334,1278.83598,4.20718,5.7136,12.76018,0.43642,0.72552,0.94889,43.65063,56.74908,73.8792,176.27845
988,132.08807,70.87544269312303,-15.415515358071072,0.43486,0.42288,0.56876,14.70158,14.8004,13.99729,1808.83502,128.45266,0.01306,162.82342,207.46891,279.80351,12.46284,1772.65776,126.16191,0.13404,44.19249,29.06117,560.83444,132.16413,132.40068,132.63933,1759.01612,1916.26641,2192.9122,12.10087,13.39516,15.41381,0.04153,0.10385,0.18858,115.41609,121.49079,127.42293,631.14469
989,118.67894,194.89060888900823,-22.062072696025734,0.34315,0.33094,0.42652,15.88542,16.01152,15.19406,752.99625,37.29084,0.65044,265.22345,95.16038,87.39406,12.30629,765.78684,55.19501,0.68166,206.41539,128.76981,53.3061,118.38534,118.83166,119.26307,750.77793,766.57997,782.67834,11.70135,27.8177,117.02542,0.60425,0.96131,0.99762,53.34888,70.46106,84.07463,103.61296
990,54.13752,52.544896684679664,-46.19685426509038,0.21667,0.21028,0.31396,15.01245,15.08926,14.2976,1129.83973,53.47717,0.55834,190.02143,157.23918,171.8342,4.40122,1135.40286,57.19956,0.57444,179.35784,159.02961,145.19968,54.1185,54.15377,54.18964,1122.26917,1136.33695,1151.38615,4.1808,4.43461,4.70196,0.48014,0.57221,0.66321,53.29054,57.74564,61.68283,651.85344
991,31.8762,186.34133591860274,-43.86177139248505,0.13574,0.13242,0.20168,15.05088,15.14739,14.34549,2549.04387,65.56065,0.6779,153.64438,45.80155,352.01727,4.1136,1699.87469,65.3092,0.50035,203.90497,37.16866,442.84659,31.83522,31.8504,31.86554,1662.92065,1719.47794,1789.78124,4.03895,4.13424,4.23142,0.45999,0.49663,0.53538,64.12149,65.7173,67.28374,2884.20189
992,72.29203,196.91975480194557,31.740768110977726,0.14224,0.1365,0.19654,17.45682,17.63117,16.78793,499.52958,128.32857,0.58372,292.53793,187.02768,13.28266,7.81476,494.36444,135.80926,0.50048,221.56508,8.21417,167.45942,71.90935,72.21147,72.49676,487.15571,494.85495,503.95208,6.92583,10.43542,49.50639,0.23157,0.77861,0.99167,101.25356,122.12277,137.97517,62.84944
993,124.90383,313.9536704786932,-12.86204524824052,0.42079,0.41001,0.54192,15.03905,15.12986,14.33093,1017.80212,155.49705,0.70613,265.34367,190.34355,32.45654,8.51246,998.73413,166.4015,0.57877,128.92406,59.24672,982.98757,124.52793,124.82371,125.12391,961.95208,996.21923,1021.51207,8.61163,16.68799,51.64327,0.41186,0.89458,0.98849,102.30231,124.08418,143.64236,138.81976
994,80.95923,317.4091843452404,13.733501567095352,0.22938,0.21674,0.33649,16.06116,16.20881,15.3799,804.08781,49.19137,0.60097,149.2048,254.62239,35.84744,7.91479,818.84118,54.50624,0.57942,309.25686,72.76231,814.95149,80.83627,80.98753,81.14155,805.9697,821.29789,836.18842,7.70492,10.066,21.90091,0.52396,0.78537,0.96263,54.27821,61.7504,72.62419,165.53415
995,70.05013,273.1995634954968,59.41802727882931,0.46261,0.45391,0.56594,13.55463,13.62758,12.83792,457.64928,72.27181,0.18762,167.49846,324.28113,66.70916,7.68685,461.84362,75.68099,0.31869,14.16333,137.75704,101.44818,70.01679,70.05812,70.09789,457.84737,461.54438,465.33122,7.09982,7.72559,8.43386,0.14394,0.30677,0.48657,71.42614,75.68405,79.69644,207.14157
996,62.34297,49.80102360873329,-52.89358215434677,0.27374,0.25881,0.38345,14.42851,14.56257,13.74089,1422.82048,24.94114,0.41693,182.68078,213.87064,137.02053,7.89778,1443.13527,30.69902,0.37442,5.03948,28.28311,131.96874,62.35841,62.3929,62.42723,1426.83015,1444.70997,1464.68329,7.70895,7.90867,8.10986,0.34098,0.37642,0.41208,27.57995,30.95726,33.96654,3779.30815
997,163.43526,335.3880040737848,29.45294444477019,0.51207,0.50773,0.64906,14.5669,14.60809,13.83472,1211.26209,106.42986,0.10009,3.1744,280.32744,87.04899,7.81873,1207.06221,104.48267,0.18994,93.77338,109.28665,984.97427,163.43047,163.7629,164.11342,1174.36002,1208.88504,1245.41977,7.05651,8.01849,9.2913,0.08665,0.25143,0.49111,96.94289,104.26947,111.93853,103.44814
998,96.04268,351.1925656660516,20.01235630181735,0.21032,0.19417,0.2968,15.92828,16.1315,15.27257,1175.51971,126.49983,0.71988,102.12969,41.22953,175.52919,6.84967,1186.37419,143.27244,0.43447,93.01381,44.49871,132.8129,95.95155,96.24355,96.52902,1131.28939,1171.20376,1211.59277,6.73517,8.85744,21.33669,0.34267,0.67713,0.94733,110.16674,130.44312,145.55252,192.19303
999,143.74198,321.7157912460985,29.713147666919635,0.75283,0.74571,0.80748,12.58581,12.64965,11.86469,577.39099,96.62954,0.64055,180.6038,189.91029,42.50529,11.97624,571.29087,93.63145,0.54381,1.40482,9.93631,45.4767,143.40249,143.60221,143.80327,562.80996,571.70503,580.43542,13.64833,25.3785,138.19138,0.77111,0.99257,0.99979,89.57583,94.62782,105.75765,95.67986
1000,134.62049,305.9728688758939,55.46317114272649,0.4801,0.46115,0.62466,14.2429,14.41988,13.57521,70.74193,30.90582,0.05966,100.51967,251.88585,0.01684,9.51721,268.99473,120.76511,0.36596,292.36271,23.70142,151.52923,134.18975,134.34954,134.51169,265.53545,269.38813,273.10281,8.6546,11.35571,27.49224,0.16923,0.61503,0.96843,101.31481,113.83179,127.89526,51.21626
1001,93.47028,17.199298179764998,-66.20051354044213,0.1664,0.14115,0.23706,17.04498,17.54822,16.51513,1463.26792,119.51109,0.88649,268.09761,111.9682,215.14547,10.74083,1443.85459,145.44302,0.67937,243.7442,93.14208,203.41492,93.48615,93.77493,94.07207,1402.84904,1491.16715,1653.59862,9.95412,11.93423,19.75869,0.62551,0.75317,0.92016,121.39316,137.04906,149.09616,310.14644
1002,63.30406,172.07050647744526,7.499817624969877,0.19946,0.18835,0.29604,15.83344,15.99821,15.16012,800.6869,58.56818,0.45511,82.89212,118.43493,77.5796,8.50319,806.76334,55.95887,0.36961,72.82692,118.47072,64.05929,63.13373,63.27428,63.41188,798.4946,808.366,818.87405,7.69864,8.36257,9.13855,0.15668,0.30054,0.44484,50.66894,55.69747,59.9668,423.07288
1003,64.49718,311.0802160936888,10.873140865049136,0.12597,0.11593,0.1819,16.97521,17.26617,16.3584,1169.61276,23.24752,0.15473,50.24499,194.04286,3.21156,10.22657,1162.85787,22.62692,0.10526,129.13589,175.46541,194.20364,64.36223,64.5492,64.73657,1149.7803,1164.47446,1179.27297,9.87368,10.35519,10.8835,0.03743,0.09408,0.16148,19.30807,26.66598,32.99829,890.30927
1004,25.01443,59.805689234270524,4.694777205668158,0.19642,0.18627,0.28925,13.20439,13.36807,12.53057,67.91074,22.87043,0.34046,202.38731,33.38035,2.8968,9.26765,67.90252,26.09523,0.43473,238.55787,6.98912,5.20419,25.00125,25.00954,25.01786,67.8689,67.90702,67.94601,8.77295,9.41692,10.23391,0.34069,0.43341,0.52497,21.54512,29.84411,37.39674,784.23339
1005,175.47899,80.90194114513965,52.112172804091955,0.48436,0.47906,0.6711,14.69212,14.74375,13.96505,1217.8525,106.95663,0.23854,272.8431,209.79689,170.10816,11.51596,1265.28357,104.88807,0.8863,257.91219,37.04675,749.08343,174.91332,175.41288,175.88331,1189.82809,1244.98167,1292.59693,6.27981,9.10757,38.47205,0.25788,0.79861,0.99148,94.10304,104.19851,115.68618,67.40338
1006,128.52194,324.09156448361193,-49.232565112326746,0.53313,0.52732,0.66457,13.87757,13.9312,13.15148,1349.39714,50.2597,0.69577,27.30201,313.03668,168.58686,7.34417,1273.27524,54.98355,0.55361,238.4919,120.35458,224.18799,128.36944,128.56128,128.7526,1246.68807,1278.54598,1310.05397,6.52926,8.16087,16.69493,0.35902,0.66949,0.94084,50.74314,59.56896,70.18563,170.81413
1007,73.29145,194.9518338841854,-33.49593249965238,0.43094,0.42559,0.53622,13.9409,13.98754,13.21139,457.3368,149.3507,0.73461,152.38374,202.5521,41.86515,4.69151,451.86217,129.84611,0.2484,315.78009,47.08292,440.71516,73.20229,73.28559,73.36733,441.06674,450.16073,459.57959,4.34141,5.0354,5.99957,0.0642,0.2357,0.54703,114.36218,124.94472,137.88262,86.91146
1008,37.41944,89.46292173670774,-40.505829318945686,0.12335,0.121,0.11965,16.73392,16.80918,16.01832,772.55604,30.54875,0.4621,98.80972,60.52542,84.54275,4.63492,758.60995,67.04781,0.85195,83.1115,66.49167,48.72102,37.30316,37.33689,37.37235,753.09501,759.69125,767.89224,3.85652,6.13795,15.40292,0.77969,0.91793,0.98607,64.22659,72.49348,82.01938,349.00359
1009,153.47168,120.93183217844239,-58.395342057122875,0.49776,0.48844,0.63622,14.66434,14.7429,13.95034,487.41528,151.02992,0.07174,185.46838,291.5285,73.57772,11.86509,484.88253,128.6364,0.31832,44.88367,115.92546,128.42148,153.42744,153.63508,153.84301,480.0366,485.19885,491.02001,10.67683,12.33853,15.09317,0.1271,0.3282,0.66772,117.62041,126.0421,136.3981,99.50863
1010,100.44257,61.52977059272921,-7.448898206718731,0.44984,0.4383,0.56021,14.32362,14.42089,13.61859,613.93351,88.85266,0.67453,45.39846,340.09415,83.31825,11.70795,615.46937,77.95905,0.72135,201.77485,150.88867,44.62421,100.51654,100.63873,100.76048,610.80588,616.83733,622.76206,12.15313,21.49385,98.04266,0.78063,0.9863,0.99951,71.61669,80.51171,87.20406,249.01125
1011,101.99048,185.63876333873026,0.24543402708516307,0.31649,0.29921,0.43924,15.16719,15.3178,14.48731,539.44497,3.05949,0.20596,10.81226,302.27829,48.6357,11.88322,535.85818,27.46859,0.13339,211.54775,128.48328,93.41692,101.90348,102.07981,102.25826,531.22097,536.61121,542.6644,11.26092,12.35258,13.72276,0.05233,0.15479,0.29094,25.25551,34.50244,42.3099,344.17464
1012,108.31335,283.0973054880943,10.438421469940003,0.30391,0.29513,0.32891,16.72594,16.83796,16.02793,1213.72479,119.07181,0.42279,56.32073,108.8593,120.97982,11.62715,1135.92703,110.84585,0.7365,349.60406,107.10831,1039.67942,108.00678,108.45651,108.9257,1095.40498,1126.87911,1163.79308,14.5007,44.69954,193.75862,0.90662,0.99484,0.99957,93.15637,101.29069,116.28238,63.61754
1013,87.51805,196.6350965949857,-62.77215915452613,0.37719,0.36119,0.51767,14.29409,14.42399,13.60452,1354.59158,28.33068,0.82722,277.78287,143.88818,135.27931,10.82769,1330.36121,29.51793,0.6978,354.92908,66.08804,130.74748,87.34708,87.42749,87.51103,1310.55248,1332.65821,1358.07813,10.43753,10.97508,11.67587,0.65496,0.70967,0.77199,22.2318,29.82197,35.67807,1882.55233
1014,120.30941,55.34468525609593,-15.102983360274061,0.51575,0.50765,0.6413,14.0855,14.1563,13.36775,1323.39633,36.40935,0.09652,34.33587,164.53406,21.42092,9.10859,1391.98395,29.79238,0.15679,26.49455,155.36303,1332.96722,120.07869,120.24288,120.40863,1362.91814,1394.915,1433.51553,8.82552,9.31184,9.83761,0.0784,0.16408,0.25496,25.44585,33.27118,39.56704,656.76682
1015,41.68143,35.947108708093516,-0.7357989606070214,0.294,0.28582,0.41713,13.51481,13.59361,12.80092,788.17401,164.20284,0.79407,358.60711,59.36075,97.91699,5.55977,791.29015,141.95073,0.64823,350.01032,53.48379,103.07721,41.58517,41.6096,41.63345,786.02717,790.70135,795.29933,5.38875,5.6293,5.89015,0.59765,0.65231,0.70664,136.68624,140.96964,146.16445,1227.32664
1016,95.68698,101.76008466816663,40.755702257137315,0.28874,0.27564,0.40657,15.32271,15.44333,14.62877,529.31627,104.06281,0.70428,149.71146,271.72404,81.06472,9.24446,545.67044,98.80468,0.50447,58.98235,91.53904,211.50533,95.70483,95.90103,96.10015,537.96171,547.66312,561.69557,7.68776,15.25559,63.44389,0.47791,0.95455,0.99736,92.3678,99.45472,110.90485,56.83158
1017,46.01837,25.67327747872011,58.96470236992038,0.53437,0.52961,0.67359,11.53629,11.58163,10.80615,45.22386,39.61155,0.69503,301.35344,2.54684,1.67862,7.80686,45.51065,46.40417,0.63388,259.49069,10.76157,44.51159,45.96661,45.98734,46.00785,45.39189,45.44889,45.50747,11.16797,39.60447,210.20633,0.84645,0.98974,0.99952,60.29798,80.79103,87.94554,50.55494
1018,281.41302,147.68461638141775,-83.26272828344001,0.89221,0.88588,0.91688,13.02253,13.06517,12.29107,898.1132,148.19813,0.18916,214.7961,59.16282,139.30195,12.70902,858.61189,138.66018,0.14962,145.44056,82.38688,779.18324,281.19086,281.82926,282.44927,831.0893,857.3328,883.73367,12.00384,13.63167,15.61184,0.05797,0.18893,0.41744,121.54062,132.66473,145.48633,98.64956
1019,94.10534,246.62092096165176,-73.16326147378712,0.20468,0.18645,0.28485,15.76067,16.02704,15.13313,2051.67791,103.01386,0.2721,206.07551,226.33418,52.51158,12.52921,1896.2505,103.00085,0.17415,29.09949,47.72367,78.4255,93.98441,94.13158,94.27724,1817.20878,1934.39928,2121.52869,12.18458,12.50869,12.83804,0.10394,0.19614,0.29703,101.67045,103.23315,104.99041,2355.50444
1020,68.46419,17.707830304763444,-65.89120492878473,0.28948,0.28023,0.39899,15.05467,15.14242,14.34509,551.04189,110.15384,0.64952,155.6882,96.5117,86.01166,10.26081,543.1155,121.56983,0.96458,117.34874,61.27675,89.46538,68.38977,68.44152,68.49364,542.48192,546.69178,551.67934,6.53039,17.19741,91.44364,0.8227,0.98781,0.99953,93.87731,107.58528,122.28163,162.87974
1021,84.88058,327.1277593376212,-74.97997666561069,0.37036,0.36295,0.51175,14.47155,14.53888,13.75212,771.28112,113.18961,0.71186,79.57809,183.27854,104.29716,5.34829,752.08028,113.76572,0.45436,95.85982,173.53511,141.07315,84.76994,84.84121,84.91583,739.77294,752.22965,764.7224,4.74771,5.39511,6.36267,0.26566,0.45544,0.64226,107.55515,112.73752,118.31839,190.91444
1022,69.88217,89.2409102920465,-61.122391214891586,0.25828,0.24799,0.37796,14.58408,14.67298,13.87504,421.79729,110.72819,0.51111,113.9593,17.56139,7.915,5.24309,415.64089,126.87265,0.67113,103.00263,4.57257,1.51432,69.83058,69.87975,69.93078,413.55528,417.69616,422.404,4.04317,4.81216,10.18474,0.20432,0.53218,0.93052,110.8876,126.4938,139.13442,114.91567
1023,35.24215,28.93814268056504,-57.903576148173116,0.26883,0.2589,0.38901,13.10161,13.18459,12.38973,250.32777,42.20963,0.51436,128.47758,120.13998,31.45798,4.73927,250.62946,48.37367,0.57114,114.15687,122.96004,23.46642,35.22679,35.23692,35.24679,249.92319,250.71451,251.56451,4.41816,4.9226,5.79981,0.48484,0.60724,0.74769,44.32982,50.65354,56.66962,391.00477
1024,144.62404,283.76293695424715,51.01212243167796,0.33542,0.32057,0.39545,16.60074,16.76247,15.92602,699.41069,26.56821,0.72096,250.5062,121.84605,107.28809,12.97592,694.11473,44.92174,0.42822,289.87673,144.85087,233.31773,143.86434,144.30637,144.77022,678.10546,694.39288,715.54722,11.79909,15.46326,40.38288,0.27258,0.62366,0.95338,39.11129,54.4355,71.29902,88.19724
1025,206.07917,10.625705866779134,60.80296425688463,0.64837,0.64375,0.76124,13.84665,13.89527,13.11811,946.2091,155.8378,0.62492,126.65541,109.73176,72.11879,10.62124,925.43099,130.76531,0.68951,98.85754,85.38266,64.20925,205.18362,205.55211,205.90662,907.34498,925.33943,946.6206,9.93411,18.92744,65.73525,0.62173,0.91121,0.99237,97.5417,113.06167,130.77409,137.03287
1026,81.15642,341.5998006431169,16.085969875409642,0.59288,0.5882,0.72626,12.49383,12.53969,11.76394,1179.04788,82.00324,0.58776,110.17434,220.21655,157.32103,6.21763,1252.90718,75.25161,0.42322,246.83824,37.28222,8.35194,80.8309,80.91227,80.98999,1195.2879,1309.75721,1685.5595,6.8267,13.83549,29.79941,0.54904,0.90956,0.97943,77.05641,83.04433,86.51335,195.2792
1027,37.13416,3.5963885752294766,28.004900527096922,0.20476,0.20221,0.30378,14.00828,14.03536,13.26916,798.63271,140.28851,0.70521,226.25373,194.1364,69.74792,1.19095,786.06852,131.39259,0.37849,179.38064,175.50369,2.88688,37.12405,37.14175,37.15979,762.47224,780.79521,797.101,1.10477,1.26536,1.63443,0.1446,0.39718,0.80386,119.77933,129.57289,140.70564,127.53429
1028,162.77317,303.5757063984024,34.87319916572781,0.61303,0.60806,0.74805,13.47493,13.52899,12.74905,797.97061,131.25129,0.38557,91.45121,197.00777,63.95581,10.86878,800.45819,141.9702,0.73524,142.9837,161.08801,254.74936,162.30428,162.56856,162.83193,773.56717,797.34911,819.24961,8.8441,10.90641,27.08431,0.29835,0.67003,0.97062,113.68738,128.76873,140.54284,166.34352
1029,53.86622,59.42162671521726,-4.946908552561385,0.72034,0.71581,0.81982,10.35072,10.39426,9.6197,383.28821,72.63774,0.45058,190.6142,171.2629,39.37949,7.93463,381.86733,67.15927,0.25934,154.38863,165.89903,2.46625,53.74556,53.84025,53.94876,378.1173,380.77616,383.34422,7.57696,8.14295,8.86895,0.0794,0.21605,0.38477,60.01078,67.35587,74.52042,352.12465
